Time,North
73.16199999998528,-176.4827552573014
73.16299999998529,-176.4851432258633
73.1639999999853,-176.48753121213713
73.1649999999853,-176.48991921612514
73.1659999999853,-176.49230723782966
73.16699999998531,-176.494695277253
73.16799999998531,-176.49708333439742
73.16899999998532,-176.49947140926523
73.16999999998532,-176.50185950185866
73.17099999998533,-176.50424761218002
73.17199999998533,-176.50663574023156
73.17299999998534,-176.5090238860155
73.17399999998534,-176.51141204953413
73.17499999998535,-176.51380023078963
73.17599999998535,-176.51618842978425
73.17699999998536,-176.5185766465202
73.17799999998536,-176.52096488099966
73.17899999998536,-176.52335313322484
73.17999999998537,-176.52574140319797
73.18099999998537,-176.5281296909212
73.18199999998538,-176.53051799639667
73.18299999998538,-176.53290631962656
73.18399999998539,-176.53529466061303
73.1849999999854,-176.53768301935824
73.1859999999854,-176.54007139586432
73.1869999999854,-176.5424597901334
73.18799999998541,-176.54484820216757
73.18899999998541,-176.54723663196896
73.18999999998542,-176.54723663196896
73.19099999998542,-176.55201354488182
73.19199999998543,-176.55440202799747
73.19299999998543,-176.5567905288887
73.19399999998544,-176.55917904755762
73.19499999998544,-176.56156758400624
73.19599999998545,-176.56395613823662
73.19699999998545,-176.5663447102508
73.19799999998546,-176.56873330005084
73.19899999998546,-176.57112190763877
73.19999999998547,-176.5735105330166
73.20099999998547,-176.5758991761863
73.20199999998547,-176.57828783714996
73.20299999998548,-176.58067651590952
73.20399999998548,-176.58306521246695
73.20499999998549,-176.58545392682424
73.2059999999855,-176.5878426589834
73.2069999999855,-176.59023140894635
73.2079999999855,-176.59262017671506
73.20899999998551,-176.59500896229147
73.20999999998551,-176.5973977656775
73.21099999998552,-176.5997865868751
73.21199999998552,-176.60217542588617
73.21299999998553,-176.60456428271266
73.21399999998553,-176.60695315735643
73.21499999998554,-176.6093420498194
73.21599999998554,-176.61173096010344
73.21699999998555,-176.61411988821044
73.21799999998555,-176.61650883414228
73.21899999998556,-176.61889779790081
73.21999999998556,-176.6212867794879
