TIME,lat,lon,alt,eph,epv,vel,vn,ve,vd,cog,satellites_visible,id,yaw
1702378462891286,476414680,-1221401654,130503,10,10,1,1,0,0,460,15,0,0
1702378462912286,476414680,-1221401654,130503,10,10,0,0,0,0,0,15,0,0
1702378462933287,476414680,-1221401654,130503,10,10,0,0,0,0,0,15,0,0
1702378462954287,476414680,-1221401654,130503,10,10,0,0,0,0,0,15,0,0
1702378462975288,476414680,-1221401654,130503,10,10,0,0,0,0,0,15,0,0
1702378462996288,476414680,-1221401654,130503,10,10,0,0,0,0,0,15,0,0
1702378463017289,476414680,-1221401654,130503,10,10,0,0,0,0,0,15,0,0
1702378463038289,476414680,-1221401654,130503,10,10,0,0,0,0,0,15,0,0
1702378463059290,476414680,-1221401654,130503,10,10,0,0,0,0,0,15,0,0
1702378463080290,476414680,-1221401654,130503,10,10,0,0,0,0,0,15,0,0
1702378463101291,476414680,-1221401654,130503,10,10,0,0,0,0,0,15,0,0
1702378463122291,476414680,-1221401653,130503,10,10,0,0,0,0,0,15,0,0
1702378463143291,476414680,-1221401653,130503,10,10,0,0,0,0,0,15,0,0
1702378463164292,476414680,-1221401653,130503,10,10,0,0,0,0,0,15,0,0
1702378463185292,476414680,-1221401653,130503,10,10,0,0,0,0,0,15,0,0
1702378463206293,476414680,-1221401653,130503,10,10,0,0,0,0,0,15,0,0
1702378463227293,476414680,-1221401653,130503,10,10,1,0,0,0,0,15,0,0
1702378463248294,476414680,-1221401653,130503,10,10,1,0,0,0,0,15,0,0
1702378463269294,476414680,-1221401653,130503,10,10,1,0,1,0,7480,15,0,0
1702378463290295,476414680,-1221401653,130503,10,10,1,0,1,0,7777,15,0,0
1702378463311295,476414680,-1221401653,130503,10,10,1,0,1,0,8050,15,0,0
1702378463332295,476414680,-1221401653,130502,10,10,1,0,1,0,8301,15,0,0
1702378463353296,476414680,-1221401653,130502,10,10,1,0,1,0,8529,15,0,0
1702378463374296,476414680,-1221401653,130502,10,10,1,0,1,0,8732,15,0,0
1702378463395297,476414680,-1221401653,130502,10,10,1,0,1,0,8910,15,0,0
1702378463416297,476414680,-1221401653,130502,10,10,1,0,1,0,9066,15,0,0
1702378463437298,476414680,-1221401653,130502,10,10,1,0,1,0,9205,15,0,0
1702378463458298,476414680,-1221401653,130502,10,10,1,0,1,0,9329,15,0,0
1702378463479299,476414680,-1221401653,130502,10,10,1,0,1,0,9438,15,0,0
1702378463500299,476414680,-1221401653,130502,10,10,1,0,1,0,9534,15,0,0
1702378463521299,476414680,-1221401653,130502,10,10,1,0,1,0,9620,15,0,0
1702378463542300,476414680,-1221401653,130502,10,10,1,0,1,0,9698,15,0,0
1702378463563300,476414680,-1221401653,130502,10,10,1,0,1,0,9768,15,0,0
1702378463584301,476414680,-1221401653,130502,10,10,1,0,1,0,9830,15,0,0
1702378463605301,476414680,-1221401653,130502,10,10,1,0,1,0,9886,15,0,0
1702378463626302,476414680,-1221401653,130502,10,10,1,0,1,0,9937,15,0,0
1702378463647302,476414680,-1221401653,130502,10,10,1,0,1,0,9982,15,0,0
1702378463668303,476414680,-1221401653,130503,10,10,2,0,2,0,10022,15,0,0
1702378463689303,476414680,-1221401652,130503,10,10,2,0,2,0,10059,15,0,0
1702378463710304,476414680,-1221401652,130503,10,10,2,0,2,0,10095,15,0,0
1702378463731304,476414680,-1221401652,130503,10,10,2,0,2,0,10131,15,0,0
1702378463752304,476414680,-1221401652,130503,10,10,2,0,2,0,10167,15,0,0
1702378463773305,476414680,-1221401652,130503,10,10,2,0,2,0,10204,15,0,0
1702378463794305,476414680,-1221401652,130503,10,10,2,0,2,0,10240,15,0,0
1702378463815306,476414680,-1221401652,130503,10,10,2,0,2,0,10277,15,0,0
1702378463836306,476414680,-1221401652,130503,10,10,2,0,2,0,10317,15,0,0
1702378463857307,476414680,-1221401652,130503,10,10,2,0,2,0,10357,15,0,0
1702378463878307,476414680,-1221401652,130503,10,10,2,0,2,0,10398,15,0,0
1702378463899308,476414680,-1221401652,130503,10,10,2,0,2,0,10439,15,0,0
1702378463920308,476414680,-1221401652,130503,10,10,2,0,2,0,10479,15,0,0
1702378463941308,476414680,-1221401652,130503,10,10,2,0,2,0,10518,15,0,0
1702378463962309,476414680,-1221401652,130503,10,10,2,0,2,0,10558,15,0,0
1702378463983309,476414680,-1221401652,130503,10,10,2,0,2,0,10599,15,0,0
1702378464004310,476414680,-1221401651,130503,10,10,2,0,2,0,10641,15,0,0
1702378464025310,476414680,-1221401651,130503,10,10,2,0,2,0,10683,15,0,0
1702378464046311,476414680,-1221401651,130503,10,10,2,0,2,0,10725,15,0,0
1702378464067311,476414680,-1221401651,130503,10,10,2,0,2,0,10768,15,0,0
1702378464088312,476414680,-1221401651,130503,10,10,2,0,2,0,10813,15,0,0
1702378464109312,476414680,-1221401651,130503,10,10,2,0,2,0,10859,15,0,0
1702378464130312,476414680,-1221401651,130504,10,10,2,0,2,0,10909,15,0,0
1702378464151313,476414680,-1221401651,130504,10,10,2,0,2,0,10962,15,0,0
1702378464172313,476414680,-1221401651,130504,10,10,2,-1,2,0,11017,15,0,0
1702378464193314,476414680,-1221401651,130504,10,10,2,-1,2,0,11074,15,0,0
1702378464214314,476414680,-1221401651,130504,10,10,2,-1,2,0,11130,15,0,0
1702378464235315,476414680,-1221401651,130504,10,10,2,-1,2,0,11186,15,0,0
1702378464256315,476414680,-1221401651,130504,10,10,3,-1,2,0,11240,15,0,0
1702378464277316,476414680,-1221401650,130504,10,10,3,-1,2,0,11293,15,0,0
1702378464298316,476414680,-1221401650,130504,10,10,3,-1,2,0,11344,15,0,0
1702378464319316,476414680,-1221401650,130504,10,10,3,-1,2,0,11394,15,0,0
1702378464340317,476414680,-1221401650,130504,10,10,3,-1,2,0,11442,15,0,0
1702378464361317,476414680,-1221401650,130504,10,10,3,-1,2,0,11490,15,0,0
1702378464382318,476414680,-1221401650,130505,10,10,3,-1,2,0,11537,15,0,0
1702378464403318,476414680,-1221401650,130505,10,10,3,-1,2,0,11584,15,0,0
1702378464424319,476414680,-1221401650,130505,10,10,3,-1,2,0,11631,15,0,0
1702378464445319,476414680,-1221401650,130505,10,10,3,-1,2,0,11679,15,0,0
1702378464466320,476414680,-1221401650,130505,10,10,3,-1,2,0,11729,15,0,0
1702378464487320,476414680,-1221401650,130505,10,10,3,-1,2,0,11781,15,0,0
1702378464508321,476414680,-1221401650,130505,10,10,3,-1,2,0,11835,15,0,0
1702378464529321,476414680,-1221401650,130505,10,10,3,-1,2,0,11893,15,0,0
1702378464550321,476414679,-1221401649,130505,10,10,3,-1,2,0,11953,15,0,0
1702378464571322,476414679,-1221401649,130506,10,10,3,-1,2,0,12015,15,0,0
1702378464592322,476414679,-1221401649,130506,10,10,3,-1,2,0,12080,15,0,0
1702378464613323,476414679,-1221401649,130506,10,10,3,-1,2,0,12148,15,0,0
1702378464634323,476414679,-1221401649,130506,10,10,3,-1,2,0,12217,15,0,0
1702378464655324,476414679,-1221401649,130506,10,10,3,-1,2,0,12287,15,0,0
1702378464676324,476414679,-1221401649,130506,10,10,3,-1,2,0,12358,15,0,0
1702378464697325,476414679,-1221401649,130506,10,10,2,-1,2,0,12429,15,0,0
1702378464718325,476414679,-1221401649,130507,10,10,2,-1,2,0,12498,15,0,0
1702378464739325,476414679,-1221401649,130507,10,10,2,-1,2,0,12567,15,0,0
1702378464760326,476414679,-1221401649,130507,10,10,2,-1,2,0,12637,15,0,0
1702378464781326,476414679,-1221401649,130507,10,10,2,-1,2,0,12707,15,0,0
1702378464802327,476414679,-1221401649,130507,10,10,2,-1,2,0,12778,15,0,0
1702378464823327,476414679,-1221401649,130507,10,10,2,-1,2,0,12850,15,0,0
1702378464844328,476414679,-1221401649,130507,10,10,2,-1,2,0,12923,15,0,0
1702378464865328,476414679,-1221401648,130508,10,10,2,-1,2,0,12997,15,0,0
1702378464886329,476414679,-1221401648,130508,10,10,2,-1,2,0,13071,15,0,0
1702378464907329,476414679,-1221401648,130508,10,10,2,-1,2,0,13144,15,0,0
1702378464928329,476414679,-1221401648,130508,10,10,2,-1,2,0,13215,15,0,0
1702378464949330,476414679,-1221401648,130508,10,10,2,-1,2,0,13286,15,0,0
1702378464970330,476414679,-1221401648,130508,10,10,2,-1,1,0,13355,15,0,0
1702378464991331,476414679,-1221401648,130508,10,10,2,-1,1,0,13425,15,0,0
1702378465012331,476414679,-1221401648,130509,10,10,2,-1,1,0,13497,15,0,0
1702378465033332,476414679,-1221401648,130509,10,10,2,-1,1,0,13572,15,0,0
1702378465054332,476414679,-1221401648,130509,10,10,2,-1,1,0,13649,15,0,0
1702378465075333,476414679,-1221401648,130509,10,10,2,-1,1,0,13730,15,0,0
1702378465096333,476414679,-1221401648,130509,10,10,2,-1,1,0,13813,15,0,0
1702378465117334,476414679,-1221401648,130509,10,10,2,-1,1,0,13899,15,0,0
1702378465138334,476414679,-1221401648,130510,10,10,2,-1,1,0,13989,15,0,0
1702378465159334,476414679,-1221401648,130510,10,10,2,-1,1,0,14083,15,0,0
1702378465180335,476414678,-1221401648,130510,10,10,2,-1,1,0,14181,15,0,0
1702378465201335,476414678,-1221401648,130510,10,10,2,-1,1,0,14282,15,0,0
1702378465222336,476414678,-1221401648,130510,10,10,2,-1,1,0,14387,15,0,0
1702378465243336,476414678,-1221401648,130511,10,10,2,-1,1,0,14494,15,0,0
1702378465264337,476414678,-1221401648,130511,10,10,2,-1,1,0,14605,15,0,0
1702378465285337,476414678,-1221401648,130511,10,10,2,-1,1,0,14721,15,0,0
1702378465306338,476414678,-1221401647,130511,10,10,2,-1,1,0,14842,15,0,0
1702378465327338,476414678,-1221401647,130511,10,10,2,-1,1,0,14969,15,0,0
1702378465348338,476414678,-1221401647,130512,10,10,2,-1,1,0,15101,15,0,0
1702378465369339,476414678,-1221401647,130512,10,10,2,-1,0,0,15238,15,0,0
1702378465390339,476414678,-1221401647,130512,10,10,2,-1,0,0,15381,15,0,0
1702378465411340,476414678,-1221401647,130512,10,10,2,-1,0,0,15531,15,0,0
1702378465432340,476414678,-1221401647,130512,10,10,1,-1,0,0,15686,15,0,0
1702378465453341,476414678,-1221401647,130513,10,10,1,-1,0,0,15847,15,0,0
1702378465474341,476414678,-1221401647,130513,10,10,1,-1,0,0,16014,15,0,0
1702378465495342,476414678,-1221401647,130513,10,10,1,-1,0,-1,16184,15,0,0
1702378465516342,476414678,-1221401647,130513,10,10,1,-1,0,-1,16358,15,0,0
1702378465537342,476414678,-1221401647,130513,10,10,1,-1,0,-1,16534,15,0,0
1702378465558343,476414678,-1221401647,130514,10,10,1,-1,0,-1,16711,15,0,0
1702378465579343,476414678,-1221401647,130514,10,10,1,-1,0,-1,16886,15,0,0
1702378465600344,476414678,-1221401647,130514,10,10,1,-1,0,-1,17057,15,0,0
1702378465621344,476414678,-1221401647,130514,10,10,1,-1,0,-1,17225,15,0,0
1702378465642345,476414678,-1221401647,130514,10,10,1,-1,0,-1,17392,15,0,0
1702378465663345,476414678,-1221401647,130515,10,10,1,-1,0,-1,17560,15,0,0
1702378465684346,476414678,-1221401647,130515,10,10,1,-1,0,-1,17731,15,0,0
1702378465705346,476414678,-1221401647,130515,10,10,1,-1,0,-1,17907,15,0,0
1702378465726347,476414678,-1221401647,130515,10,10,1,-1,0,-1,18088,15,0,0
1702378465747347,476414678,-1221401647,130516,10,10,1,-1,0,-1,18273,15,0,0
1702378465768347,476414677,-1221401647,130516,10,10,1,-1,0,-1,18463,15,0,0
1702378465789348,476414677,-1221401647,130516,10,10,1,-1,0,-1,18656,15,0,0
1702378465810348,476414677,-1221401647,130516,10,10,1,-1,0,-1,18850,15,0,0
1702378465831349,476414677,-1221401647,130517,10,10,1,-1,0,-1,19042,15,0,0
1702378465852349,476414677,-1221401647,130517,10,10,1,-1,0,-1,19232,15,0,0
1702378465873350,476414677,-1221401647,130517,10,10,1,-1,0,-1,19418,15,0,0
1702378465894350,476414677,-1221401647,130517,10,10,1,-1,0,-1,19599,15,0,0
1702378465915351,476414677,-1221401647,130517,10,10,1,-1,0,-1,19773,15,0,0
1702378465936351,476414677,-1221401647,130518,10,10,1,-1,0,-1,19943,15,0,0
1702378465957351,476414677,-1221401647,130518,10,10,1,-1,0,-1,20108,15,0,0
1702378465978352,476414677,-1221401647,130518,10,10,1,-1,0,-1,20269,15,0,0
1702378465999352,476414677,-1221401647,130518,10,10,1,-1,0,-1,20427,15,0,0
1702378466020353,476414677,-1221401647,130519,10,10,1,-1,0,-1,20581,15,0,0
1702378466041353,476414677,-1221401647,130519,10,10,2,-1,0,-1,20733,15,0,0
1702378466062354,476414677,-1221401647,130519,10,10,2,-1,0,-1,20881,15,0,0
1702378466083354,476414677,-1221401647,130519,10,10,2,-1,-1,0,21025,15,0,0
1702378466104355,476414677,-1221401647,130519,10,10,2,-1,-1,0,21163,15,0,0
1702378466125355,476414677,-1221401647,130520,10,10,2,-1,-1,0,21297,15,0,0
1702378466146355,476414677,-1221401648,130520,10,10,2,-1,-1,0,21427,15,0,0
1702378466167356,476414677,-1221401648,130520,10,10,2,-1,-1,0,21552,15,0,0
1702378466188356,476414677,-1221401648,130520,10,10,2,-1,-1,0,21673,15,0,0
1702378466209357,476414677,-1221401648,130520,10,10,2,-1,-1,0,21792,15,0,0
1702378466230357,476414677,-1221401648,130521,10,10,2,-1,-1,0,21910,15,0,0
1702378466251358,476414677,-1221401648,130521,10,10,2,-1,-1,0,22026,15,0,0
1702378466272358,476414677,-1221401648,130521,10,10,2,-1,-1,0,22141,15,0,0
1702378466293359,476414677,-1221401648,130521,10,10,2,-1,-1,0,22254,15,0,0
1702378466314359,476414677,-1221401648,130521,10,10,2,-1,-1,0,22366,15,0,0
1702378466335360,476414677,-1221401648,130522,10,10,2,-1,-1,0,22476,15,0,0
1702378466356360,476414677,-1221401648,130522,10,10,2,-1,-1,0,22584,15,0,0
1702378466377360,476414677,-1221401648,130522,10,10,2,-1,-1,0,22691,15,0,0
1702378466398361,476414677,-1221401648,130522,10,10,2,-1,-1,0,22797,15,0,0
1702378466419361,476414676,-1221401648,130522,10,10,2,-1,-1,0,22902,15,0,0
1702378466440362,476414676,-1221401648,130522,10,10,2,-1,-1,0,23006,15,0,0
1702378466461362,476414676,-1221401648,130523,10,10,2,-1,-1,0,23111,15,0,0
1702378466482363,476414676,-1221401648,130523,10,10,2,-1,-1,0,23216,15,0,0
1702378466503363,476414676,-1221401648,130523,10,10,2,-1,-1,0,23319,15,0,0
1702378466524364,476414676,-1221401648,130523,10,10,2,-1,-1,0,23420,15,0,0
1702378466545364,476414676,-1221401648,130523,10,10,2,-1,-1,0,23519,15,0,0
1702378466566364,476414676,-1221401648,130523,10,10,2,-1,-1,0,23613,15,0,0
1702378466587365,476414676,-1221401648,130523,10,10,2,-1,-2,0,23703,15,0,0
1702378466608365,476414676,-1221401648,130524,10,10,2,-1,-2,0,23787,15,0,0
1702378466629366,476414676,-1221401649,130524,10,10,2,-1,-2,0,23869,15,0,0
1702378466650366,476414676,-1221401649,130524,10,10,2,-1,-2,0,23950,15,0,0
1702378466671367,476414676,-1221401649,130524,10,10,2,-1,-2,0,24032,15,0,0
1702378466692367,476414676,-1221401649,130524,10,10,2,-1,-2,0,24116,15,0,0
1702378466713368,476414676,-1221401649,130524,10,10,2,-1,-2,0,24204,15,0,0
1702378466734368,476414676,-1221401649,130524,10,10,2,-1,-2,0,24295,15,0,0
1702378466755368,476414676,-1221401649,130524,10,10,2,-1,-2,0,24388,15,0,0
1702378466776369,476414676,-1221401649,130525,10,10,2,-1,-2,0,24483,15,0,0
1702378466797369,476414676,-1221401649,130525,10,10,2,-1,-2,0,24577,15,0,0
1702378466818370,476414676,-1221401649,130525,10,10,2,-1,-2,0,24670,15,0,0
1702378466839370,476414676,-1221401649,130525,10,10,2,0,-2,0,24763,15,0,0
1702378466860371,476414676,-1221401649,130525,10,10,2,0,-2,0,24853,15,0,0
1702378466881371,476414676,-1221401649,130525,10,10,2,0,-2,0,24942,15,0,0
1702378466902372,476414676,-1221401649,130525,10,10,2,0,-2,0,25033,15,0,0
1702378466923372,476414676,-1221401649,130525,10,10,2,0,-2,0,25124,15,0,0
1702378466944372,476414676,-1221401650,130525,10,10,2,0,-2,0,25218,15,0,0
1702378466965373,476414676,-1221401650,130526,10,10,2,0,-2,0,25313,15,0,0
1702378466986373,476414676,-1221401650,130526,10,10,2,0,-2,0,25412,15,0,0
1702378467007374,476414676,-1221401650,130526,10,10,2,0,-2,0,25512,15,0,0
1702378467028374,476414676,-1221401650,130526,10,10,2,0,-2,0,25613,15,0,0
1702378467049375,476414676,-1221401650,130526,10,10,2,0,-2,0,25717,15,0,0
1702378467070375,476414676,-1221401650,130526,10,10,2,0,-2,0,25822,15,0,0
1702378467091376,476414676,-1221401650,130526,10,10,2,0,-2,0,25930,15,0,0
1702378467112376,476414676,-1221401650,130526,10,10,2,0,-2,0,26037,15,0,0
1702378467133377,476414676,-1221401650,130526,10,10,2,0,-2,0,26146,15,0,0
1702378467154377,476414676,-1221401650,130526,10,10,2,0,-2,0,26257,15,0,0
1702378467175377,476414676,-1221401650,130526,10,10,2,0,-2,0,26371,15,0,0
1702378467196378,476414676,-1221401650,130526,10,10,2,0,-2,0,26487,15,0,0
1702378467217378,476414676,-1221401650,130526,10,10,2,0,-2,0,26605,15,0,0
1702378467238379,476414676,-1221401651,130527,10,10,2,0,-2,0,26725,15,0,0
1702378467259379,476414676,-1221401651,130527,10,10,2,0,-2,0,26847,15,0,0
1702378467280380,476414676,-1221401651,130527,10,10,2,0,-2,0,26969,15,0,0
1702378467301380,476414676,-1221401651,130527,10,10,2,0,-2,0,27091,15,0,0
1702378467322381,476414676,-1221401651,130527,10,10,2,0,-2,0,27212,15,0,0
1702378467343381,476414676,-1221401651,130527,10,10,2,0,-2,0,27331,15,0,0
1702378467364381,476414676,-1221401651,130527,10,10,2,0,-2,0,27448,15,0,0
1702378467385382,476414676,-1221401651,130527,10,10,2,0,-2,0,27565,15,0,0
1702378467406382,476414676,-1221401651,130527,10,10,2,0,-2,0,27682,15,0,0
1702378467427383,476414676,-1221401651,130527,10,10,2,0,-2,0,27799,15,0,0
1702378467448383,476414676,-1221401651,130527,10,10,2,0,-2,0,27920,15,0,0
1702378467469384,476414676,-1221401651,130527,10,10,2,0,-2,0,28042,15,0,0
1702378467490384,476414676,-1221401651,130527,10,10,2,0,-2,0,28165,15,0,0
1702378467511385,476414676,-1221401651,130527,10,10,2,0,-2,0,28290,15,0,0
1702378467532385,476414676,-1221401651,130527,10,10,2,0,-2,0,28418,15,0,0
1702378467553385,476414676,-1221401652,130527,10,10,2,0,-2,0,28549,15,0,0
1702378467574386,476414676,-1221401652,130528,10,10,2,0,-2,0,28683,15,0,0
1702378467595386,476414676,-1221401652,130528,10,10,2,0,-2,0,28822,15,0,0
1702378467616387,476414676,-1221401652,130528,10,10,2,0,-2,0,28964,15,0,0
1702378467637387,476414676,-1221401652,130528,10,10,2,0,-2,0,29109,15,0,0
1702378467658388,476414676,-1221401652,130528,10,10,2,0,-2,0,29257,15,0,0
1702378467679388,476414676,-1221401652,130528,10,10,2,0,-2,0,29407,15,0,0
