TIME,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag,abs_pressure,diff_pressure,pressure_alt,temperature
1703454241794638,-0.160139,0.024454,-9.785580,0.030762,-0.121326,-0.032195,0.051500,-0.249932,0.371866,997.500977,0.000000,131.875565,0.000000
1703454241797621,-0.174681,-0.094900,-9.712138,0.030571,-0.128805,-0.032550,0.051500,-0.249932,0.371866,997.500977,0.000000,131.875565,0.000000
1703454241800828,-0.144147,-0.023696,-9.764629,0.030665,-0.139538,-0.035573,0.051500,-0.249932,0.371866,997.500977,0.000000,131.875565,0.000000
1703454241803609,-0.153128,0.039822,-9.674600,0.027440,-0.142630,-0.035941,0.051500,-0.249932,0.371866,997.500977,0.000000,131.875565,0.000000
1703454241853032,-0.066806,-0.024228,-9.811720,0.028767,-0.148123,-0.034335,0.051500,-0.249932,0.371866,997.500977,0.000000,131.875565,0.000000
1703454241853556,-0.137918,-0.036771,-9.809154,0.025615,-0.144845,-0.036247,0.043388,-0.240699,0.377655,997.487732,0.000000,131.989120,0.000000
1703454241853569,-0.202158,0.041638,-9.808520,0.027191,-0.129835,-0.036622,0.043388,-0.240699,0.377655,997.487732,0.000000,131.989120,0.000000
1703454241853578,-0.120604,-0.034698,-9.745436,0.026671,-0.118015,-0.035410,0.043388,-0.240699,0.377655,997.487732,0.000000,131.989120,0.000000
1703454241853587,-0.170516,0.001745,-9.835435,0.026926,-0.103313,-0.037995,0.043388,-0.240699,0.377655,997.487732,0.000000,131.989120,0.000000
1703454241853595,-0.071507,-0.013968,-9.845010,0.027383,-0.088900,-0.038391,0.043388,-0.240699,0.377655,997.487732,0.000000,131.989120,0.000000
1703454241853603,-0.092413,0.003197,-9.744761,0.025303,-0.070627,-0.038938,0.043388,-0.240699,0.377655,997.487732,0.000000,131.989120,0.000000
1703454241853617,-0.193604,0.079640,-9.751625,0.025638,-0.050716,-0.036751,0.043388,-0.240699,0.377655,997.487732,0.000000,131.989120,0.000000
1703454241853625,-0.122439,-0.045728,-9.690340,0.026137,-0.032914,-0.039755,0.045034,-0.234464,0.360131,997.511597,0.000000,131.785767,0.000000
1703454241853634,-0.155430,0.031107,-9.833578,0.026593,-0.015681,-0.039367,0.045034,-0.234464,0.360131,997.511597,0.000000,131.785767,0.000000
1703454241853642,-0.143404,0.024043,-9.784716,0.024324,0.001073,-0.038518,0.045034,-0.234464,0.360131,997.511597,0.000000,131.785767,0.000000
1703454241853650,-0.081309,0.014836,-9.742242,0.023475,0.019466,-0.040138,0.045034,-0.234464,0.360131,997.511597,0.000000,131.785767,0.000000
1703454241853659,-0.140336,-0.036321,-9.837778,0.023649,0.036602,-0.040796,0.045034,-0.234464,0.360131,997.511597,0.000000,131.785767,0.000000
1703454241853667,-0.161027,0.096785,-9.772612,0.022044,0.054800,-0.043014,0.045034,-0.234464,0.360131,997.511597,0.000000,131.785767,0.000000
1703454241853679,-0.157755,0.067996,-9.790453,0.021956,0.073510,-0.045187,0.045034,-0.234464,0.360131,997.511597,0.000000,131.785767,0.000000
1703454241853688,-0.100917,0.002996,-9.733252,0.024327,0.090532,-0.045839,0.056608,-0.243984,0.371485,997.440857,0.000000,132.382629,0.000000
1703454241854861,-0.122765,-0.003994,-9.750890,0.020432,0.107802,-0.045226,0.056608,-0.243984,0.371485,997.440857,0.000000,132.382629,0.000000
1703454241857842,-0.207549,-0.000313,-9.814149,0.020878,0.129354,-0.044507,0.056608,-0.243984,0.371485,997.440857,0.000000,132.382629,0.000000
1703454241860643,-0.109201,-0.052946,-9.754404,0.018956,0.145780,-0.046633,0.056608,-0.243984,0.371485,997.440857,0.000000,132.382629,0.000000
1703454241863958,-0.195883,-0.033242,-9.738733,0.020559,0.158245,-0.045749,0.056608,-0.243984,0.371485,997.440857,0.000000,132.382629,0.000000
1703454241866637,-0.057966,-0.031800,-9.746264,0.021587,0.172552,-0.050243,0.056608,-0.243984,0.371485,997.440857,0.000000,132.382629,0.000000
1703454241869692,-0.134525,-0.043541,-9.778087,0.020852,0.189672,-0.047950,0.056608,-0.243984,0.371485,997.440857,0.000000,132.382629,0.000000
1703454241872782,-0.146267,-0.036227,-9.759150,0.019284,0.198197,-0.050484,0.058212,-0.252965,0.363432,997.515808,0.000000,131.751434,0.000000
1703454241875687,-0.095472,-0.035794,-9.830997,0.020362,0.207863,-0.049237,0.058212,-0.252965,0.363432,997.515808,0.000000,131.751434,0.000000
1703454241878697,-0.135383,0.064386,-9.777658,0.022280,0.222104,-0.051270,0.058212,-0.252965,0.363432,997.515808,0.000000,131.751434,0.000000
1703454241881728,-0.144931,0.068008,-9.803660,0.019460,0.230346,-0.050759,0.058212,-0.252965,0.363432,997.515808,0.000000,131.751434,0.000000
1703454241884743,-0.202988,-0.029409,-9.775899,0.021118,0.240997,-0.051503,0.058212,-0.252965,0.363432,997.515808,0.000000,131.751434,0.000000
1703454241887905,-0.091269,0.056880,-9.849872,0.019094,0.250208,-0.052044,0.058212,-0.252965,0.363432,997.515808,0.000000,131.751434,0.000000
1703454241890910,-0.181755,-0.087948,-9.804374,0.022978,0.261696,-0.052473,0.058212,-0.252965,0.363432,997.515808,0.000000,131.751434,0.000000
1703454241893724,-0.119945,0.100553,-9.842715,0.019501,0.272987,-0.051037,0.052904,-0.256225,0.365097,997.468628,0.000000,132.150223,0.000000
1703454241896827,-0.203072,-0.027990,-9.810945,0.020931,0.284432,-0.053114,0.052904,-0.256225,0.365097,997.468628,0.000000,132.150223,0.000000
1703454241899776,-0.217221,0.059138,-9.760815,0.019869,0.295024,-0.052528,0.052904,-0.256225,0.365097,997.468628,0.000000,132.150223,0.000000
1703454241902696,-0.077838,-0.019132,-9.779255,0.018292,0.305760,-0.051502,0.052904,-0.256225,0.365097,997.468628,0.000000,132.150223,0.000000
1703454241905707,-0.154872,-0.016236,-9.791789,0.019691,0.319382,-0.057089,0.052904,-0.256225,0.365097,997.468628,0.000000,132.150223,0.000000
1703454241908733,-0.183464,0.023429,-9.867956,0.021018,0.324450,-0.056343,0.052904,-0.256225,0.365097,997.468628,0.000000,132.150223,0.000000
1703454241911770,-0.121445,-0.002471,-9.758430,0.021264,0.336587,-0.057453,0.052904,-0.256225,0.365097,997.468628,0.000000,132.150223,0.000000
1703454241914997,-0.197305,0.001942,-9.810444,0.021847,0.347129,-0.054280,0.039226,-0.245404,0.362362,997.466125,0.000000,132.171341,0.000000
1703454241917669,-0.135662,-0.037826,-9.744104,0.020264,0.340737,-0.056062,0.039226,-0.245404,0.362362,997.466125,0.000000,132.171341,0.000000
1703454241920641,-0.129051,0.021628,-9.710882,0.018520,0.314599,-0.057225,0.039226,-0.245404,0.362362,997.466125,0.000000,132.171341,0.000000
1703454241923617,-0.114582,0.037435,-9.766509,0.023108,0.277271,-0.058020,0.039226,-0.245404,0.362362,997.466125,0.000000,132.171341,0.000000
1703454241926805,-0.122013,-0.021280,-9.775802,0.019518,0.233552,-0.059262,0.039226,-0.245404,0.362362,997.466125,0.000000,132.171341,0.000000
1703454241929808,-0.035385,-0.013136,-9.720038,0.023264,0.188983,-0.061294,0.039226,-0.245404,0.362362,997.466125,0.000000,132.171341,0.000000
1703454241932668,-0.103180,0.062067,-9.713889,0.027152,0.141624,-0.060278,0.039226,-0.245404,0.362362,997.466125,0.000000,132.171341,0.000000
1703454241967497,-0.101203,-0.089490,-9.840100,0.024025,0.094520,-0.057764,0.040482,-0.242301,0.367157,997.450378,0.000000,132.303391,0.000000
1703454241967604,-0.142982,0.008283,-9.746418,0.023686,0.047586,-0.060295,0.040482,-0.242301,0.367157,997.450378,0.000000,132.303391,0.000000
1703454241967616,-0.127230,0.003518,-9.892125,0.025950,-0.001641,-0.059307,0.040482,-0.242301,0.367157,997.450378,0.000000,132.303391,0.000000
1703454241967625,-0.191224,0.058278,-9.839475,0.024430,-0.051040,-0.063548,0.040482,-0.242301,0.367157,997.450378,0.000000,132.303391,0.000000
1703454241967638,-0.166736,-0.000600,-9.738670,0.025125,-0.103085,-0.059298,0.040482,-0.242301,0.367157,997.450378,0.000000,132.303391,0.000000
1703454241967647,-0.162779,0.033362,-9.847536,0.025190,-0.150922,-0.063011,0.040482,-0.242301,0.367157,997.450378,0.000000,132.303391,0.000000
1703454241967661,-0.158954,0.036371,-9.751713,0.025188,-0.199839,-0.062085,0.040482,-0.242301,0.367157,997.450378,0.000000,132.303391,0.000000
1703454241967669,-0.157866,0.007515,-9.697824,0.028152,-0.249366,-0.065655,0.036388,-0.244420,0.359678,997.487244,0.000000,131.991760,0.000000
1703454241967678,-0.198478,0.020978,-9.753513,0.027250,-0.298141,-0.063160,0.036388,-0.244420,0.359678,997.487244,0.000000,131.991760,0.000000
1703454241967686,-0.123076,-0.008811,-9.844309,0.026204,-0.350276,-0.062403,0.036388,-0.244420,0.359678,997.487244,0.000000,131.991760,0.000000
1703454241967695,-0.159788,0.050395,-9.776110,0.027701,-0.397727,-0.064090,0.036388,-0.244420,0.359678,997.487244,0.000000,131.991760,0.000000
1703454241968693,-0.081818,-0.086455,-9.699593,0.026077,-0.444946,-0.063703,0.036388,-0.244420,0.359678,997.487244,0.000000,131.991760,0.000000
1703454241971957,-0.116786,0.042899,-9.780824,0.028996,-0.495433,-0.062329,0.036388,-0.244420,0.359678,997.487244,0.000000,131.991760,0.000000
1703454241974803,-0.213929,-0.002840,-9.780979,0.026717,-0.542089,-0.062863,0.036388,-0.244420,0.359678,997.487244,0.000000,131.991760,0.000000
1703454241977734,-0.174406,0.099379,-9.721413,0.029719,-0.589954,-0.066997,0.050016,-0.247940,0.369773,997.481140,0.000000,132.044586,0.000000
1703454241980878,-0.184291,-0.012569,-9.764338,0.028258,-0.620899,-0.064517,0.050016,-0.247940,0.369773,997.481140,0.000000,132.044586,0.000000
1703454241983864,-0.147021,0.071147,-9.842700,0.027930,-0.643592,-0.064595,0.050016,-0.247940,0.369773,997.481140,0.000000,132.044586,0.000000
1703454241986967,-0.203734,-0.036614,-9.839954,0.027123,-0.656870,-0.064596,0.050016,-0.247940,0.369773,997.481140,0.000000,132.044586,0.000000
1703454241989871,-0.228880,0.000025,-9.759850,0.025847,-0.658853,-0.065563,0.050016,-0.247940,0.369773,997.481140,0.000000,132.044586,0.000000
1703454241992859,-0.166712,-0.066758,-9.769105,0.023134,-0.666218,-0.065625,0.050016,-0.247940,0.369773,997.481140,0.000000,132.044586,0.000000
1703454241995902,-0.150317,0.000310,-9.727918,0.021185,-0.667273,-0.066840,0.050016,-0.247940,0.369773,997.481140,0.000000,132.044586,0.000000
1703454241998987,-0.117822,-0.029032,-9.751431,0.020353,-0.673620,-0.067874,0.057399,-0.248904,0.364010,997.427490,0.000000,132.496185,0.000000
1703454242002013,-0.196313,0.018600,-9.796834,0.021408,-0.675875,-0.064452,0.057399,-0.248904,0.364010,997.427490,0.000000,132.496185,0.000000
1703454242004812,-0.165052,0.043557,-9.809404,0.015724,-0.679571,-0.071214,0.057399,-0.248904,0.364010,997.427490,0.000000,132.496185,0.000000
1703454242007757,-0.166430,-0.058696,-9.660093,0.016288,-0.681714,-0.071143,0.057399,-0.248904,0.364010,997.427490,0.000000,132.496185,0.000000
1703454242010813,-0.211529,-0.028971,-9.781244,0.013652,-0.685656,-0.069053,0.057399,-0.248904,0.364010,997.427490,0.000000,132.496185,0.000000
1703454242014065,-0.153458,0.060318,-9.791461,0.012146,-0.690079,-0.071059,0.057399,-0.248904,0.364010,997.427490,0.000000,132.496185,0.000000
1703454242016951,-0.176509,0.004470,-9.707768,0.010240,-0.690023,-0.068133,0.057399,-0.248904,0.364010,997.427490,0.000000,132.496185,0.000000
1703454242019796,-0.190696,-0.036731,-9.757169,0.009774,-0.692186,-0.069867,0.063545,-0.249314,0.362397,997.458191,0.000000,132.237366,0.000000
1703454242022781,-0.137646,0.003762,-9.766891,0.008843,-0.696211,-0.069211,0.063545,-0.249314,0.362397,997.458191,0.000000,132.237366,0.000000
1703454242025859,-0.198998,0.009227,-9.815868,0.002781,-0.684660,-0.071264,0.063545,-0.249314,0.362397,997.458191,0.000000,132.237366,0.000000
1703454242028959,-0.180394,0.081761,-9.789883,0.004948,-0.649872,-0.070726,0.063545,-0.249314,0.362397,997.458191,0.000000,132.237366,0.000000
1703454242031866,-0.182837,-0.006049,-9.708309,0.002985,-0.603220,-0.070737,0.063545,-0.249314,0.362397,997.458191,0.000000,132.237366,0.000000
1703454242034777,-0.178576,0.071343,-9.735272,0.005320,-0.549730,-0.072456,0.063545,-0.249314,0.362397,997.458191,0.000000,132.237366,0.000000
1703454242037827,-0.185941,-0.006545,-9.784619,0.003495,-0.491629,-0.070460,0.063545,-0.249314,0.362397,997.458191,0.000000,132.237366,0.000000
1703454242040848,-0.161473,0.009873,-9.852669,0.005134,-0.431665,-0.070960,0.068307,-0.246254,0.362154,997.460999,0.000000,132.213608,0.000000
1703454242043954,-0.229712,-0.014328,-9.769660,0.002689,-0.367535,-0.069600,0.068307,-0.246254,0.362154,997.460999,0.000000,132.213608,0.000000
1703454242046841,-0.182813,-0.022432,-9.788701,0.001499,-0.303695,-0.070828,0.068307,-0.246254,0.362154,997.460999,0.000000,132.213608,0.000000
1703454242049791,-0.247096,0.092516,-9.836376,0.000417,-0.241073,-0.072343,0.068307,-0.246254,0.362154,997.460999,0.000000,132.213608,0.000000
1703454242052924,-0.135317,-0.039025,-9.735123,-0.001120,-0.177805,-0.074349,0.068307,-0.246254,0.362154,997.460999,0.000000,132.213608,0.000000
1703454242055862,-0.119525,-0.035847,-9.757428,0.001432,-0.112142,-0.074951,0.068307,-0.246254,0.362154,997.460999,0.000000,132.213608,0.000000
1703454242058943,-0.095467,-0.035755,-9.785327,0.003160,-0.049111,-0.073087,0.068307,-0.246254,0.362154,997.460999,0.000000,132.213608,0.000000
1703454242061819,-0.201241,0.089600,-9.723141,-0.001481,0.011932,-0.073772,0.061708,-0.253183,0.360945,997.474304,0.000000,132.102676,0.000000
1703454242064805,-0.232653,0.059916,-9.682223,-0.001340,0.076823,-0.071953,0.061708,-0.253183,0.360945,997.474304,0.000000,132.102676,0.000000
1703454242082173,-0.168430,0.040562,-9.764050,-0.000809,0.141958,-0.073273,0.061708,-0.253183,0.360945,997.474304,0.000000,132.102676,0.000000
1703454242082189,-0.128850,0.061276,-9.786878,-0.000298,0.200908,-0.076112,0.061708,-0.253183,0.360945,997.474304,0.000000,132.102676,0.000000
1703454242082198,-0.075420,-0.011306,-9.768031,0.000007,0.270026,-0.074631,0.061708,-0.253183,0.360945,997.474304,0.000000,132.102676,0.000000
1703454242082206,-0.137764,-0.020764,-9.755484,-0.002533,0.309023,-0.074521,0.061708,-0.253183,0.360945,997.474304,0.000000,132.102676,0.000000
1703454242082219,-0.106919,0.038497,-9.800014,-0.001360,0.315625,-0.075796,0.061708,-0.253183,0.360945,997.474304,0.000000,132.102676,0.000000
1703454242082808,-0.143809,0.036327,-9.778575,0.000972,0.309383,-0.077029,0.072587,-0.252212,0.357652,997.452271,0.000000,132.287552,0.000000
1703454242085927,-0.197010,-0.056837,-9.744967,0.000554,0.288585,-0.072990,0.072587,-0.252212,0.357652,997.452271,0.000000,132.287552,0.000000
1703454242088933,-0.226703,0.001341,-9.764355,-0.000830,0.265981,-0.075642,0.072587,-0.252212,0.357652,997.452271,0.000000,132.287552,0.000000
1703454242091917,-0.149991,0.033778,-9.753479,0.002428,0.239159,-0.077601,0.072587,-0.252212,0.357652,997.452271,0.000000,132.287552,0.000000
1703454242094805,-0.081604,0.012743,-9.778043,-0.000254,0.210354,-0.077765,0.072587,-0.252212,0.357652,997.452271,0.000000,132.287552,0.000000
1703454242097761,-0.176528,-0.113783,-9.815660,-0.001324,0.187964,-0.076494,0.072587,-0.252212,0.357652,997.452271,0.000000,132.287552,0.000000
1703454242101066,-0.156106,-0.035850,-9.830301,0.001147,0.166207,-0.077560,0.072587,-0.252212,0.357652,997.452271,0.000000,132.287552,0.000000
1703454242104642,-0.142971,0.042568,-9.766788,-0.004407,0.145691,-0.077835,0.060274,-0.253270,0.368056,997.466309,0.000000,132.168701,0.000000
1703454242106715,-0.109889,-0.006147,-9.799174,-0.000430,0.128251,-0.075992,0.060274,-0.253270,0.368056,997.466309,0.000000,132.168701,0.000000
1703454242109880,-0.145814,-0.117125,-9.866147,-0.003618,0.109302,-0.078419,0.060274,-0.253270,0.368056,997.466309,0.000000,132.168701,0.000000
1703454242112909,-0.145712,-0.021833,-9.851247,-0.001891,0.090026,-0.077038,0.060274,-0.253270,0.368056,997.466309,0.000000,132.168701,0.000000
1703454242116016,-0.142392,-0.014223,-9.818741,-0.004697,0.071459,-0.078245,0.060274,-0.253270,0.368056,997.466309,0.000000,132.168701,0.000000
1703454242118888,-0.225390,0.028381,-9.782163,-0.005109,0.053925,-0.076373,0.060274,-0.253270,0.368056,997.466309,0.000000,132.168701,0.000000
1703454242121827,-0.226788,-0.026100,-9.750471,-0.006502,0.035465,-0.080512,0.060274,-0.253270,0.368056,997.466309,0.000000,132.168701,0.000000
1703454242124965,-0.149200,-0.035616,-9.790318,-0.002743,0.016066,-0.076349,0.065198,-0.246233,0.362511,997.442505,0.000000,132.369415,0.000000
1703454242127881,-0.161882,0.039361,-9.711858,-0.004554,-0.004794,-0.078388,0.065198,-0.246233,0.362511,997.442505,0.000000,132.369415,0.000000
1703454242131126,-0.106896,-0.069344,-9.841156,-0.004264,-0.020143,-0.076234,0.065198,-0.246233,0.362511,997.442505,0.000000,132.369415,0.000000
1703454242133892,-0.161831,0.026582,-9.812183,-0.005797,-0.040308,-0.077098,0.065198,-0.246233,0.362511,997.442505,0.000000,132.369415,0.000000
1703454242136896,-0.099068,-0.029806,-9.733691,-0.004331,-0.058956,-0.079518,0.065198,-0.246233,0.362511,997.442505,0.000000,132.369415,0.000000
1703454242140030,-0.193818,0.063358,-9.801753,-0.005594,-0.075926,-0.080480,0.065198,-0.246233,0.362511,997.442505,0.000000,132.369415,0.000000
1703454242143102,-0.200028,-0.008513,-9.834817,-0.010650,-0.095997,-0.078902,0.065198,-0.246233,0.362511,997.442505,0.000000,132.369415,0.000000
1703454242145992,-0.104329,-0.049647,-9.750921,-0.008223,-0.105038,-0.080607,0.070411,-0.248836,0.365022,997.455078,0.000000,132.263779,0.000000
1703454242148935,-0.069099,-0.045636,-9.793976,-0.005043,-0.085455,-0.075811,0.070411,-0.248836,0.365022,997.455078,0.000000,132.263779,0.000000
1703454242151950,-0.172920,-0.050873,-9.833588,-0.008522,-0.055955,-0.077757,0.070411,-0.248836,0.365022,997.455078,0.000000,132.263779,0.000000
1703454242154971,-0.190509,0.055028,-9.811437,-0.007760,-0.014555,-0.077784,0.070411,-0.248836,0.365022,997.455078,0.000000,132.263779,0.000000
1703454242158035,-0.233431,0.010604,-9.730792,-0.010441,0.033131,-0.077570,0.070411,-0.248836,0.365022,997.455078,0.000000,132.263779,0.000000
1703454242160977,-0.198558,-0.080420,-9.773999,-0.012001,0.086038,-0.077324,0.070411,-0.248836,0.365022,997.455078,0.000000,132.263779,0.000000
1703454242164025,-0.165055,0.012693,-9.821692,-0.013242,0.137087,-0.077276,0.070411,-0.248836,0.365022,997.455078,0.000000,132.263779,0.000000
1703454242166914,-0.164876,-0.041101,-9.743293,-0.013919,0.192603,-0.078155,0.061885,-0.247006,0.372444,997.449646,0.000000,132.308670,0.000000
1703454242169978,-0.200957,-0.019064,-9.804317,-0.013356,0.247958,-0.077785,0.061885,-0.247006,0.372444,997.449646,0.000000,132.308670,0.000000
1703454242173044,-0.183480,-0.043046,-9.839022,-0.010847,0.299639,-0.076369,0.061885,-0.247006,0.372444,997.449646,0.000000,132.308670,0.000000
1703454242175935,-0.087735,0.078618,-9.796056,-0.011992,0.352760,-0.075746,0.061885,-0.247006,0.372444,997.449646,0.000000,132.308670,0.000000
1703454242179215,-0.113037,0.011793,-9.789720,-0.013436,0.406273,-0.076618,0.061885,-0.247006,0.372444,997.449646,0.000000,132.308670,0.000000
1703454242181957,-0.087882,-0.002728,-9.805232,-0.013307,0.459981,-0.074941,0.061885,-0.247006,0.372444,997.449646,0.000000,132.308670,0.000000
1703454242185089,-0.138530,0.029638,-9.805036,-0.016598,0.517394,-0.079094,0.061885,-0.247006,0.372444,997.449646,0.000000,132.308670,0.000000
1703454242188058,-0.166832,-0.027678,-9.859040,-0.011730,0.569369,-0.078518,0.062396,-0.241750,0.372708,997.489746,0.000000,131.970642,0.000000
1703454242208328,-0.134841,0.009759,-9.907122,-0.016924,0.625864,-0.076303,0.062396,-0.241750,0.372708,997.489746,0.000000,131.970642,0.000000
1703454242208348,-0.174519,0.014554,-9.858257,-0.013958,0.682354,-0.079593,0.062396,-0.241750,0.372708,997.489746,0.000000,131.970642,0.000000
1703454242208357,-0.128773,-0.046459,-9.868144,-0.017078,0.718148,-0.076622,0.062396,-0.241750,0.372708,997.489746,0.000000,131.970642,0.000000
1703454242208365,-0.183201,0.001976,-9.881536,-0.013732,0.723699,-0.076949,0.062396,-0.241750,0.372708,997.489746,0.000000,131.970642,0.000000
1703454242208373,-0.235137,-0.014386,-9.850702,-0.011894,0.711048,-0.075887,0.062396,-0.241750,0.372708,997.489746,0.000000,131.970642,0.000000
1703454242208387,-0.217362,0.018718,-9.846640,-0.010929,0.693256,-0.078578,0.062396,-0.241750,0.372708,997.489746,0.000000,131.970642,0.000000
1703454242208915,-0.094019,-0.009631,-9.876062,-0.011103,0.667578,-0.076660,0.054027,-0.249334,0.372685,997.481689,0.000000,132.039307,0.000000
1703454242211970,-0.113832,0.059034,-9.816768,-0.009337,0.641818,-0.074139,0.054027,-0.249334,0.372685,997.481689,0.000000,132.039307,0.000000
1703454242215002,-0.132074,-0.026450,-9.919917,-0.008078,0.610258,-0.076686,0.054027,-0.249334,0.372685,997.481689,0.000000,132.039307,0.000000
1703454242218125,-0.192308,-0.055489,-9.854617,-0.007992,0.580707,-0.074361,0.054027,-0.249334,0.372685,997.481689,0.000000,132.039307,0.000000
1703454242221071,-0.108506,-0.007490,-9.840974,-0.004150,0.551226,-0.073191,0.054027,-0.249334,0.372685,997.481689,0.000000,132.039307,0.000000
1703454242224023,-0.137678,-0.014839,-9.875234,-0.001455,0.516018,-0.075552,0.054027,-0.249334,0.372685,997.481689,0.000000,132.039307,0.000000
1703454242226959,-0.162263,-0.037026,-9.871055,-0.005191,0.488348,-0.077898,0.054027,-0.249334,0.372685,997.481689,0.000000,132.039307,0.000000
1703454242230012,-0.158166,-0.033776,-9.873941,0.001328,0.457661,-0.075720,0.052136,-0.235468,0.367395,997.498901,0.000000,131.894043,0.000000
1703454242232943,-0.165488,0.031376,-9.858950,-0.000655,0.422979,-0.074097,0.052136,-0.235468,0.367395,997.498901,0.000000,131.894043,0.000000
1703454242235915,-0.134582,-0.031722,-9.844615,0.000432,0.393461,-0.075974,0.052136,-0.235468,0.367395,997.498901,0.000000,131.894043,0.000000
1703454242238934,-0.101876,-0.001620,-9.846909,0.003057,0.360366,-0.074468,0.052136,-0.235468,0.367395,997.498901,0.000000,131.894043,0.000000
1703454242241951,-0.100773,0.015519,-9.896509,0.002376,0.331922,-0.075404,0.052136,-0.235468,0.367395,997.498901,0.000000,131.894043,0.000000
1703454242245041,-0.135215,-0.019162,-9.846828,0.005380,0.295033,-0.079056,0.052136,-0.235468,0.367395,997.498901,0.000000,131.894043,0.000000
1703454242247925,-0.131006,-0.073997,-9.884370,0.004736,0.273903,-0.075061,0.052136,-0.235468,0.367395,997.498901,0.000000,131.894043,0.000000
1703454242250918,-0.146244,-0.028573,-9.899235,0.006710,0.276458,-0.075495,0.051285,-0.242636,0.360725,997.464539,0.000000,132.184555,0.000000
1703454242253924,-0.157836,-0.004432,-9.829885,0.002756,0.285456,-0.076911,0.051285,-0.242636,0.360725,997.464539,0.000000,132.184555,0.000000
1703454242256951,-0.171472,-0.039781,-9.827088,0.004871,0.303796,-0.072983,0.051285,-0.242636,0.360725,997.464539,0.000000,132.184555,0.000000
1703454242260149,-0.254731,-0.030431,-9.872817,0.002233,0.321285,-0.072655,0.051285,-0.242636,0.360725,997.464539,0.000000,132.184555,0.000000
1703454242262928,-0.233423,0.038406,-9.846946,0.004154,0.341130,-0.072119,0.051285,-0.242636,0.360725,997.464539,0.000000,132.184555,0.000000
1703454242265911,-0.160584,0.047378,-9.852014,0.001569,0.362473,-0.077180,0.051285,-0.242636,0.360725,997.464539,0.000000,132.184555,0.000000
1703454242268966,-0.184395,0.004602,-9.935640,0.001406,0.386664,-0.073238,0.051285,-0.242636,0.360725,997.464539,0.000000,132.184555,0.000000
1703454242272045,-0.199758,-0.006765,-9.815406,-0.000839,0.409438,-0.072726,0.054838,-0.251678,0.369513,997.431641,0.000000,132.461853,0.000000
1703454242275065,-0.184860,-0.025727,-9.871203,0.002583,0.431344,-0.073684,0.054838,-0.251678,0.369513,997.431641,0.000000,132.461853,0.000000
1703454242277907,-0.162313,-0.043028,-9.901518,0.000111,0.454481,-0.075080,0.054838,-0.251678,0.369513,997.431641,0.000000,132.461853,0.000000
1703454242280929,-0.167009,-0.023122,-9.892534,-0.000810,0.476387,-0.070295,0.054838,-0.251678,0.369513,997.431641,0.000000,132.461853,0.000000
1703454242284005,-0.068409,-0.108014,-9.824475,-0.002322,0.500622,-0.074100,0.054838,-0.251678,0.369513,997.431641,0.000000,132.461853,0.000000
1703454242287068,-0.201023,0.046599,-9.847954,-0.001006,0.525857,-0.073118,0.054838,-0.251678,0.369513,997.431641,0.000000,132.461853,0.000000
1703454242290039,-0.172176,0.060487,-9.907634,-0.000185,0.550014,-0.075516,0.054838,-0.251678,0.369513,997.431641,0.000000,132.461853,0.000000
1703454242292954,-0.116598,0.012752,-9.848624,-0.004261,0.570393,-0.077136,0.047269,-0.244348,0.361347,997.447021,0.000000,132.332443,0.000000
1703454242295936,-0.149084,0.057446,-9.847728,-0.003765,0.581804,-0.075440,0.047269,-0.244348,0.361347,997.447021,0.000000,132.332443,0.000000
1703454242298967,-0.101161,-0.011888,-9.804245,-0.004859,0.572888,-0.071530,0.047269,-0.244348,0.361347,997.447021,0.000000,132.332443,0.000000
1703454242302070,-0.220258,0.024000,-9.837288,-0.001477,0.547321,-0.072824,0.047269,-0.244348,0.361347,997.447021,0.000000,132.332443,0.000000
1703454242305015,-0.168700,0.103226,-9.931078,-0.002413,0.520953,-0.072536,0.047269,-0.244348,0.361347,997.447021,0.000000,132.332443,0.000000
1703454242307943,-0.123366,0.012349,-9.807250,-0.001869,0.485272,-0.072433,0.047269,-0.244348,0.361347,997.447021,0.000000,132.332443,0.000000
1703454242311056,-0.154402,-0.076842,-9.855798,-0.000176,0.453822,-0.074530,0.047269,-0.244348,0.361347,997.447021,0.000000,132.332443,0.000000
1703454242314121,-0.193302,0.020109,-9.784891,-0.000149,0.421046,-0.072260,0.036177,-0.246290,0.370611,997.444214,0.000000,132.356216,0.000000
1703454242334021,-0.123722,-0.023248,-9.851470,-0.000214,0.381317,-0.070079,0.036177,-0.246290,0.370611,997.444214,0.000000,132.356216,0.000000
1703454242334052,-0.212732,-0.023895,-9.839747,-0.000831,0.344095,-0.070467,0.036177,-0.246290,0.370611,997.444214,0.000000,132.356216,0.000000
1703454242334061,-0.200213,-0.028098,-9.816523,0.001189,0.312223,-0.073547,0.036177,-0.246290,0.370611,997.444214,0.000000,132.356216,0.000000
1703454242334613,-0.150034,-0.009391,-9.859553,0.000616,0.271694,-0.070962,0.036177,-0.246290,0.370611,997.444214,0.000000,132.356216,0.000000
1703454242334625,-0.171747,-0.027301,-9.917100,0.001731,0.234163,-0.072806,0.036177,-0.246290,0.370611,997.444214,0.000000,132.356216,0.000000
1703454242334644,-0.170991,-0.050258,-9.908108,0.006332,0.201395,-0.071092,0.036177,-0.246290,0.370611,997.444214,0.000000,132.356216,0.000000
